ct_dropoff,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1008200,4,"[[1062279, 291900], [1062108, 1058622], [1058214, 1092733, 1058318], [286606, 1077057]]",1.8308333333333335,8.479166666666668,508.625,18,9,0.01990049751243781,0_13_
1008400,3,"[[297253, 331641], [378432, 1799690], [290727, 1806604]]",1.2766666666666666,6.5,365.8333333333333,12,6,0.014925373134328358,0_13_
1008800,1,"[[1797863, 1797240]]",1.5,8.0,533.0,2,2,0.004975124378109453,0_13_
1009000,2,"[[1092717, 1058621], [296896, 1061921, 335498]]",1.1716666666666669,6.125,332.0,10,5,0.009950248756218905,0_13_
1009100,1,"[[301083, 289899]]",0.8500000000000001,4.75,210.0,9,2,0.004975124378109453,0_13_
1009200,8,"[[285836, 1070759, 1805788], [1811989, 354378], [282292, 378453], [300579, 301047, 1061815], [1082343, 295561], [300902, 290443], [1083519, 291047], [1806992, 1797111]]",1.7208333333333334,7.864583333333334,447.2083333333333,22,18,0.03980099502487562,0_13_
1009400,17,"[[345296, 365696], [1077693, 291523], [1795871, 342724], [1055395, 1796268], [1799683, 705054], [291764, 1076149], [1797139, 291282, 1088404, 1087544], [1813661, 291235], [345284, 366145], [288681, 366125], [1061486, 291119], [1058656, 1063018], [1801089, 1049759], [1797088, 296712], [295753, 1057771], [1799876, 1796375], [1807377, 290389, 297394]]",1.590343137254902,7.323529411764706,406.08333333333337,56,37,0.0845771144278607,0_13_
1009600,9,"[[297082, 1062332], [303857, 1072543], [1059441, 294113], [290702, 299549], [1800966, 1800457], [300740, 717277], [365012, 1099353], [323503, 1068362], [343635, 289903, 290106]]",1.9427777777777777,8.537037037037036,497.1111111111111,31,19,0.04477611940298507,0_13_
1009902,1,"[[290161, 1812019]]",0.75,5.0,229.5,2,2,0.004975124378109453,0_13_
1010000,6,"[[357456, 1068337], [297093, 1808259], [1059449, 1806292], [1067985, 330964], [1061829, 1806000], [353808, 1861714]]",1.4808333333333332,7.166666666666667,418.3333333333333,12,12,0.029850746268656716,0_13_
1010100,10,"[[296338, 1062708], [295344, 1797103], [1796927, 1062330], [296374, 1811984], [296893, 1801548], [1795897, 1800754], [290995, 291072, 345293, 291281], [291301, 292040], [1076452, 343110], [323266, 291048]]",1.33,7.3875,459.6,36,22,0.04975124378109453,0_13_
1010200,10,"[[1797442, 1058213], [342878, 1801875], [1087995, 1805463], [282624, 1800554], [295287, 1092736, 301249], [1055966, 295243], [299896, 290098], [1801374, 1081898], [323243, 290548], [1062661, 1816941, 1797158]]",1.7883333333333333,8.216666666666667,465.6166666666667,29,22,0.04975124378109453,0_13_
1010400,10,"[[286685, 1058929], [1808189, 1087763], [1811976, 290994], [1087617, 1806592], [1062848, 1058543], [352539, 295244], [1087997, 366233, 299314], [296661, 1813826], [342738, 1056153, 1795951], [1055451, 290067, 1062595, 286387]]",1.6045833333333335,7.495833333333333,404.9916666666667,39,24,0.04975124378109453,0_13_
1010900,3,"[[315809, 1811881], [282282, 1058437], [335687, 1072154]]",2.466666666666667,10.416666666666666,667.8333333333334,6,6,0.014925373134328358,0_13_
1011201,2,"[[295264, 1797080], [1069720, 342047]]",1.2325,6.125,280.5,8,4,0.009950248756218905,0_13_
1011202,1,"[[1797090, 342091]]",1.105,6.0,321.5,2,2,0.004975124378109453,0_13_
1011300,4,"[[1799484, 299332], [1058229, 1805830, 1068166], [296635, 1077607, 299045], [1061900, 1061694]]",1.2933333333333334,6.520833333333334,347.95833333333337,14,10,0.01990049751243781,0_13_
1011402,2,"[[282488, 1796912], [1797133, 304527]]",0.75,4.875,225.75,9,4,0.009950248756218905,0_13_
1011600,4,"[[1069588, 283183], [1813662, 1797657], [290384, 290484, 1806003, 315819], [342931, 1055440]]",1.648125,7.875,469.75,22,10,0.01990049751243781,0_13_
1011700,1,"[[353801, 331819]]",0.955,5.75,300.0,6,2,0.004975124378109453,0_13_
1011800,1,"[[1800603, 1087181]]",0.7,5.0,254.5,3,2,0.004975124378109453,0_13_
1011900,2,"[[1796565, 294993], [294881, 1055012]]",2.0175,9.125,545.5,4,4,0.009950248756218905,0_13_
1012101,1,"[[1801093, 342399]]",0.79,5.25,271.0,2,2,0.004975124378109453,0_13_
1012200,1,"[[290366, 1812016]]",0.875,5.0,199.5,2,2,0.004975124378109453,0_13_
1012400,4,"[[1054859, 296647], [1062821, 1061824, 1806711], [1058653, 282476], [1855381, 1811863]]",1.7466666666666666,7.979166666666667,426.70833333333337,11,9,0.01990049751243781,0_13_
1012500,14,"[[354302, 290372], [1087436, 365943], [311615, 1806011], [287125, 286980], [1054783, 1058977], [1805460, 292512], [1058631, 1845653], [1805748, 343111], [1054856, 1805296], [1062897, 1813379], [1062632, 1071828], [331617, 1082644], [1797108, 1800489], [308435, 300433]]",1.4089285714285715,6.964285714285714,370.0,37,28,0.06965174129353234,0_13_
1012800,1,"[[1087629, 1797146]]",2.5999999999999996,10.75,587.5,2,2,0.004975124378109453,0_13_
1013000,1,"[[323022, 323088]]",0.7,4.75,210.0,3,2,0.004975124378109453,0_13_
1013100,12,"[[365033, 1797389], [1086954, 288002], [1063021, 1061492], [1057136, 296902], [365773, 1845174, 291201], [1806136, 290448, 1807219, 1811917], [1062537, 1805836], [1845421, 1797580], [1800481, 1806706, 1800969, 290099], [343058, 1812376], [1796557, 304519], [1805998, 343306]]",1.145138888888889,6.263888888888889,337.95138888888886,33,29,0.05970149253731343,0_13_
1013203,1,"[[298916, 1797220]]",0.9199999999999999,6.0,319.0,9,2,0.004975124378109453,0_13_
1013700,6,"[[1797128, 1797185], [1076108, 1795895, 294960], [1059125, 331668], [296709, 1061998], [1062225, 1061721], [1796662, 298573]]",1.1516666666666666,6.3194444444444455,352.1111111111111,17,13,0.029850746268656716,0_13_
1014000,3,"[[286810, 290184], [299440, 1059009], [1813160, 285196]]",0.9183333333333333,5.083333333333333,235.5,6,6,0.014925373134328358,0_13_
1014200,2,"[[299373, 1813642], [1070758, 1796639]]",1.6574999999999998,7.5,377.75,4,4,0.009950248756218905,0_13_
1014300,3,"[[286978, 1806672], [343170, 353315], [295622, 290475, 306414]]",1.441111111111111,7.0,388.6666666666667,17,7,0.014925373134328358,0_13_
1014500,1,"[[1059431, 366232]]",0.825,5.25,230.0,2,2,0.004975124378109453,0_13_
1014801,2,"[[343165, 1802063], [342400, 1058928]]",0.78,5.25,267.0,9,4,0.009950248756218905,0_13_
1016300,1,"[[296073, 1800219]]",0.725,4.75,180.0,2,2,0.004975124378109453,0_13_
1016800,3,"[[1812257, 298917], [1058500, 298549], [1797227, 294975]]",1.2516666666666667,6.75,384.5,10,6,0.014925373134328358,0_13_
1031703,4,"[[330471, 1806017], [1058230, 1062062], [323087, 300564], [1057121, 378850]]",2.21625,10.0625,612.0,9,8,0.01990049751243781,0_13_
1000700,1,"[[299044, 1068360]]",2.13,10.0,721.0,7,2,0.003048780487804878,0_14_
1001300,2,"[[309163, 1823115], [318561, 1813321]]",2.95,11.5,734.5,9,4,0.006097560975609756,0_14_
1001502,2,"[[1071490, 1808283], [314784, 1807047]]",1.985,8.75,518.25,9,4,0.006097560975609756,0_14_
1002100,2,"[[305357, 314583], [304039, 297767, 309533, 1812657]]",1.5775,8.0625,512.75,12,6,0.006097560975609756,0_14_
1002902,1,"[[1073641, 311318]]",2.9699999999999998,12.5,857.5,2,2,0.003048780487804878,0_14_
1003100,1,"[[314573, 315414]]",2.7,10.75,600.0,6,2,0.003048780487804878,0_14_
1003300,1,"[[1812216, 1806737]]",1.65,7.5,404.5,2,2,0.003048780487804878,0_14_
1003700,1,"[[1081099, 301678]]",1.51,8.25,528.0,6,2,0.003048780487804878,0_14_
1003900,2,"[[324008, 321914], [323198, 296783]]",0.9375,6.125,390.0,10,4,0.006097560975609756,0_14_
1005000,1,"[[1802035, 305963]]",0.865,6.0,343.0,2,2,0.003048780487804878,0_14_
1005200,1,"[[1061773, 1812833]]",0.55,4.5,228.0,2,2,0.003048780487804878,0_14_
1005600,5,"[[311778, 329318], [1061997, 1813588], [1066089, 1813034], [1813195, 305330], [335671, 313390]]",1.046,5.7,296.9,22,10,0.01524390243902439,0_14_
1006200,1,"[[1066257, 297766]]",1.475,8.25,548.5,3,2,0.003048780487804878,0_14_
1006400,1,"[[1085953, 1070925, 336916]]",1.02,6.666666666666667,450.6666666666667,3,3,0.003048780487804878,0_14_
1006600,3,"[[1812230, 1797694], [305366, 1076440], [314904, 1823869]]",1.1316666666666666,6.75,430.3333333333333,10,6,0.009146341463414634,0_14_
1006800,3,"[[1061743, 331404, 1806230], [304632, 1822477, 1066807], [298267, 299985, 1808229]]",1.2244444444444447,6.5555555555555545,374.5555555555555,10,9,0.009146341463414634,0_14_
1007002,2,"[[307204, 303441], [304452, 297627]]",1.3525,7.375,465.0,9,4,0.006097560975609756,0_14_
1007200,1,"[[315521, 1071069]]",1.1400000000000001,7.0,466.0,2,2,0.003048780487804878,0_14_
1007400,2,"[[1066428, 311171], [1083517, 308277]]",2.6125000000000003,10.5,634.25,9,4,0.006097560975609756,0_14_
1007600,2,"[[311381, 1061919], [294835, 1808434]]",2.185,10.375,726.25,4,4,0.006097560975609756,0_14_
1007800,1,"[[1813369, 305174]]",1.76,8.25,441.5,8,2,0.003048780487804878,0_14_
1008000,10,"[[1066078, 1068555, 1071903], [314815, 304676], [1067750, 1066744], [1813193, 1823734], [306993, 306346], [297733, 1807921], [1806679, 341831], [311475, 308287], [1812600, 314650], [1808808, 1806202]]",1.5508333333333333,7.616666666666667,445.9833333333333,37,21,0.03048780487804878,0_14_
1008200,6,"[[1813587, 310146], [1808295, 319684], [331829, 1059602], [306011, 303858], [323410, 1808228], [315705, 1079763]]",1.58,7.833333333333333,477.9166666666667,14,12,0.018292682926829267,0_14_
1008400,3,"[[1066870, 326360], [1807924, 312128], [1812484, 299190]]",1.76,8.25,499.3333333333333,14,6,0.009146341463414634,0_14_
1008800,1,"[[1813752, 300156]]",1.9049999999999998,8.0,409.0,3,2,0.003048780487804878,0_14_
1009000,3,"[[1071890, 1062545], [298865, 1071430], [315007, 312820]]",2.2883333333333336,9.583333333333334,581.8333333333334,15,6,0.009146341463414634,0_14_
1009200,21,"[[330831, 1807923], [332494, 297347], [312277, 310020], [1816947, 308648], [1080885, 1071648], [1075110, 1813361, 1828358], [1059619, 297226], [1068338, 307074], [1080215, 1813247], [1069707, 305488], [319182, 1069331], [300807, 1062895, 1027347], [325927, 329714], [1812705, 308219], [1081788, 304795], [1059603, 336638], [297682, 1805835], [1821708, 1059028, 1062914, 1061544], [1068058, 1074039], [1797115, 1800585], [302293, 1805949, 1814306]]",1.5291269841269841,7.571428571428571,448.0912698412698,64,47,0.06402439024390244,0_14_
1009400,29,"[[313831, 1822297], [1066525, 309748], [314603, 1081551, 1081392], [308567, 1062064], [308708, 1067064], [309159, 1814321], [1080216, 1081554], [1081342, 1812571], [298976, 1074708], [1070276, 320393, 324527], [304139, 1813798, 1079955], [1073777, 315563], [337003, 1807258], [314210, 1072717], [298658, 1072299], [308981, 315572], [331428, 322329], [1065751, 303598], [329327, 1085929], [1072715, 1811964, 1090048], [1817174, 333276, 1812943, 1823887], [311975, 324283], [326227, 333735, 322273], [320084, 319697], [312750, 1812034, 308306], [304800, 309486, 1081938], [1080873, 299923], [304216, 1811972], [297786, 1073373]]",1.719051724137931,8.323275862068966,524.7068965517242,107,67,0.08841463414634146,0_14_
1009500,1,"[[1823537, 1062491]]",1.1,6.0,315.5,2,2,0.003048780487804878,0_14_
1009600,15,"[[312822, 323399], [1080226, 1072967], [1068064, 310630], [315726, 297647], [1061895, 307792], [1812837, 1067367], [299744, 1801320], [1813570, 307499], [1069782, 1062856], [1811958, 305323], [323880, 1811944, 1071223], [1068078, 298809], [1812078, 303048], [308596, 1073618], [1808080, 1806819]]",1.6486666666666667,8.244444444444445,521.7555555555556,37,31,0.04573170731707317,0_14_
1009800,1,"[[305104, 332387]]",1.3599999999999999,7.75,480.0,6,2,0.003048780487804878,0_14_
1009903,1,"[[311380, 1822703]]",1.895,9.0,569.5,2,2,0.003048780487804878,0_14_
1010000,21,"[[312478, 299675], [1822869, 1062645, 306395], [1807128, 313215], [298235, 1059519], [1824340, 1085966], [332496, 1807406], [337005, 1074711], [311256, 1813609, 313036], [298037, 1812349], [322433, 1812864], [1090034, 1828365], [311211, 315421], [292932, 1073207], [305186, 1812070, 327431], [302950, 306088], [1071210, 315739], [1059165, 307388, 985861], [1063072, 304087], [304668, 304480], [305399, 1808209, 1807312], [1073121, 312271, 1806836]]",1.5446825396825397,7.575396825396826,437.2063492063492,76,48,0.06402439024390244,0_14_
1010100,9,"[[1066328, 1823888], [1069719, 311933], [1827313, 309043], [308261, 301523], [1083588, 305512], [1812119, 341390], [1812540, 1069043], [1822805, 298363, 311160, 300802], [305311, 1081734]]",1.4075,7.25,440.0833333333333,20,20,0.027439024390243903,0_14_
1010200,20,"[[331314, 326222], [1062024, 319544], [304065, 1081390], [1808232, 310808], [1073205, 1069389], [1822809, 297793], [1066094, 1072746], [1812665, 1805759], [332386, 1086773, 332557], [1062218, 307496], [319898, 1061986], [1813571, 308594, 1061920], [1812401, 1813241], [1806814, 1806303], [1066738, 315012, 1071549], [1813727, 1812305], [293586, 1812024], [1813706, 315199], [1062662, 1795915], [1068786, 1069017]]",1.6979166666666667,8.266666666666667,511.25,56,43,0.06097560975609756,0_14_
1010300,3,"[[1074506, 302760], [1081219, 1080713], [304889, 303919]]",1.3366666666666667,7.333333333333333,455.8333333333333,11,6,0.009146341463414634,0_14_
1010400,14,"[[1066244, 1071506, 332918], [322475, 327362], [1812535, 1081681], [315348, 309171], [304919, 1081559, 298492], [302951, 1800843], [1073994, 1812692], [322754, 305628], [1823023, 300125, 315247], [310688, 1083589], [299365, 315386], [1813411, 298216], [1068990, 1821697], [1066806, 326401, 308351, 1808428]]",1.5973214285714286,7.761904761904761,473.3095238095238,60,33,0.042682926829268296,0_14_
1010803,1,"[[319348, 1081483]]",1.21,6.75,366.5,3,2,0.003048780487804878,0_14_
1010900,5,"[[1806877, 298408], [1080229, 1068068], [305263, 1821861], [311799, 1823534], [1062672, 310468]]",1.8800000000000001,8.5,533.7,15,10,0.01524390243902439,0_14_
1011000,1,"[[1807418, 1811887]]",2.4,9.75,556.0,3,2,0.003048780487804878,0_14_
1011201,7,"[[311915, 311959, 323418, 1807754], [304564, 314781], [1072711, 324276], [1813288, 305901], [303498, 342043, 1062942], [1074004, 1813841], [305301, 1807046, 1072300]]",1.8208333333333333,8.422619047619047,522.1309523809524,27,18,0.021341463414634148,0_14_
1011202,4,"[[1071444, 1081485], [1063095, 1807177, 294115], [297681, 311713], [306286, 314842]]",1.8991666666666667,8.625,514.3333333333334,15,9,0.012195121951219513,0_14_
1011203,5,"[[1823626, 297610], [319696, 318886], [1823616, 331378], [1081799, 1807000], [1813606, 1067739, 1806837]]",1.6593333333333333,7.7333333333333325,449.0,22,11,0.01524390243902439,0_14_
1011300,2,"[[1068443, 1066711], [330028, 306028]]",1.655,9.25,693.25,9,4,0.006097560975609756,0_14_
1011401,5,"[[1812551, 1066240], [329248, 309377], [1073660, 1066084], [314419, 1072515], [313437, 1808218]]",0.933,5.95,329.4,16,10,0.01524390243902439,0_14_
1011402,1,"[[1805763, 1806480]]",1.7000000000000002,8.25,472.5,3,2,0.003048780487804878,0_14_
1011600,9,"[[303841, 1823935], [1822762, 306356], [1061696, 1796646], [1068576, 1066077], [1812303, 1073284], [304669, 315200], [301284, 294126], [294723, 1808087, 315727], [1069747, 1067660]]",1.9212962962962965,9.777777777777779,671.037037037037,26,19,0.027439024390243903,0_14_
1011700,1,"[[310690, 322097]]",1.4849999999999999,8.5,660.0,6,2,0.003048780487804878,0_14_
1011800,1,"[[305094, 333018]]",2.855,13.25,900.0,4,2,0.003048780487804878,0_14_
1011900,6,"[[1081115, 329713, 305110], [1069755, 1069629], [311222, 1072560, 312109], [311798, 308980], [297685, 294648], [1796938, 1062883]]",1.5108333333333333,7.638888888888889,474.8888888888889,20,14,0.018292682926829267,0_14_
1012000,1,"[[314292, 310538]]",4.92,17.25,1140.0,3,2,0.003048780487804878,0_14_
1012200,1,"[[1073754, 1066749]]",0.75,5.0,219.5,2,2,0.003048780487804878,0_14_
1012400,2,"[[329888, 326091], [1807267, 335713]]",1.46,7.25,417.75,8,4,0.006097560975609756,0_14_
1012500,14,"[[310903, 304374], [1066081, 310687], [1070928, 311887], [305795, 1806217], [297910, 1083595], [1062172, 1823406], [298226, 1063063], [308241, 307008], [1081798, 1073371], [341024, 314327, 1073432], [1812468, 1069024, 292285, 1062224], [315301, 308446], [1812553, 320038, 1828954], [313646, 1062164]]",1.5570238095238094,7.824404761904762,477.45833333333337,57,32,0.042682926829268296,0_14_
1012800,2,"[[1823564, 1090035], [1797161, 313161]]",1.7625,8.5,550.5,5,4,0.006097560975609756,0_14_
1012902,3,"[[1061693, 313456], [1067011, 1067194, 1812844], [310326, 1061989]]",0.9694444444444444,5.916666666666667,331.22222222222223,12,7,0.009146341463414634,0_14_
1013000,2,"[[324530, 305873], [300818, 1812424]]",0.8,4.75,230.25,8,4,0.006097560975609756,0_14_
1013100,9,"[[1071284, 305562], [307095, 307366], [321017, 332129], [335533, 295364, 1805624, 1068979], [300163, 1803331], [1073784, 319670], [1807176, 1807571], [298632, 307275], [1822490, 312029, 1088627]]",1.5862037037037036,8.106481481481481,516.2777777777778,37,21,0.027439024390243903,0_14_
1013203,1,"[[1828953, 316312]]",3.26,15.0,1130.0,2,2,0.003048780487804878,0_14_
1013501,1,"[[1073920, 1807752]]",1.65,7.25,389.0,4,2,0.003048780487804878,0_14_
1013502,1,"[[1072722, 1812667]]",1.0,5.5,286.0,2,2,0.003048780487804878,0_14_
1013700,5,"[[1814322, 1823628], [1823737, 1812405], [313377, 307465], [293824, 307934], [1068811, 1813032, 1805781]]",1.0696666666666665,6.45,377.6333333333333,20,11,0.01524390243902439,0_14_
1013900,1,"[[1807275, 311900]]",2.61,12.75,909.5,4,2,0.003048780487804878,0_14_
1014000,3,"[[331645, 1806532], [324279, 1074547], [315373, 1071218, 315279]]",0.9494444444444445,6.277777777777778,385.3333333333333,14,7,0.009146341463414634,0_14_
1014300,1,"[[1073990, 308216]]",0.855,6.5,403.5,4,2,0.003048780487804878,0_14_
1014500,3,"[[1058757, 1795910], [315011, 299364], [1068838, 1070869]]",1.9716666666666667,8.916666666666666,581.1666666666666,13,6,0.009146341463414634,0_14_
1014801,2,"[[1072968, 1812857], [309386, 314814]]",0.5549999999999999,4.125,172.0,4,4,0.006097560975609756,0_14_
1014802,1,"[[314598, 1807824]]",0.7749999999999999,5.5,306.0,2,2,0.003048780487804878,0_14_
1014900,1,"[[315830, 305191]]",1.93,9.25,600.0,2,2,0.003048780487804878,0_14_
1015002,4,"[[323089, 1806670], [1802870, 1071274], [305877, 314677], [298254, 1063692]]",1.20125,6.5625,378.625,8,8,0.012195121951219513,0_14_
1015502,1,"[[312465, 1823749]]",2.285,10.75,750.5,2,2,0.003048780487804878,0_14_
1015602,1,"[[341054, 1840876]]",1.8599999999999999,8.25,474.0,2,2,0.003048780487804878,0_14_
1015700,1,"[[314504, 325916]]",2.3200000000000003,10.75,750.0,2,2,0.003048780487804878,0_14_
1015801,1,"[[1065824, 322281]]",1.5150000000000001,8.0,518.0,2,2,0.003048780487804878,0_14_
1015802,1,"[[1806600, 307976]]",1.71,7.75,383.5,2,2,0.003048780487804878,0_14_
1016001,2,"[[308115, 1813222], [315704, 1066607]]",1.4875,7.875,458.0,5,4,0.006097560975609756,0_14_
1016800,2,"[[1062228, 307654, 1069714, 313202], [1066816, 319964, 306030]]",0.7391666666666667,4.979166666666666,233.5,14,7,0.006097560975609756,0_14_
1017100,1,"[[312510, 1061735]]",0.98,5.25,299.0,3,2,0.003048780487804878,0_14_
1017200,1,"[[328861, 300131]]",0.825,5.25,210.0,3,2,0.003048780487804878,0_14_
1017500,1,"[[300097, 1812304]]",1.77,8.5,500.5,2,2,0.003048780487804878,0_14_
1017700,1,"[[320083, 1806879]]",2.355,9.75,626.5,7,2,0.003048780487804878,0_14_
1019500,1,"[[1069715, 302967]]",1.065,6.75,393.0,5,2,0.003048780487804878,0_14_
1021000,1,"[[1061868, 308038]]",0.6950000000000001,4.75,247.0,3,2,0.003048780487804878,0_14_
1031703,11,"[[303743, 299585], [1069346, 310914, 1071187], [315691, 318679], [1062893, 305850, 1806884], [314040, 308638], [1073909, 1073468], [322460, 1071174], [299417, 1067010], [299960, 1063027], [1805985, 1806458], [1062770, 311795]]",2.3613636363636363,10.340909090909092,638.9696969696969,25,24,0.03353658536585366,0_14_
1031704,2,"[[1073881, 298657], [1076999, 310397]]",4.4725,16.5,1014.75,6,4,0.006097560975609756,0_14_
1000700,2,"[[324030, 1823765], [321046, 336251]]",2.66,12.125,898.25,8,4,0.004454342984409799,0_15_
1000900,2,"[[1818953, 1843676], [1057005, 298942]]",1.255,6.625,461.25,4,4,0.004454342984409799,0_15_
1001300,2,"[[331360, 1807389], [1828816, 327064]]",1.5250000000000001,8.375,592.5,4,4,0.004454342984409799,0_15_
1001501,2,"[[1079547, 339242], [1824349, 1826871]]",2.65,12.125,869.0,4,4,0.004454342984409799,0_15_
1001600,1,"[[1823474, 317305]]",2.8049999999999997,11.75,804.0,3,2,0.0022271714922048997,0_15_
1002100,1,"[[1801789, 301930]]",1.48,8.0,533.5,6,2,0.0022271714922048997,0_15_
1003700,2,"[[316106, 332963], [1074786, 1071491]]",2.2750000000000004,10.75,733.5,5,4,0.004454342984409799,0_15_
1003900,5,"[[331975, 1079054], [1075229, 1822301], [1062776, 1819367], [1063211, 1826585], [321786, 1818983, 1818675, 324849]]",1.6855,8.625,580.5,18,12,0.011135857461024499,0_15_
1004001,1,"[[327772, 322119]]",1.2149999999999999,6.25,360.0,2,2,0.0022271714922048997,0_15_
1004200,1,"[[1803400, 1802218]]",1.9000000000000001,9.0,613.5,2,2,0.0022271714922048997,0_15_
1004300,1,"[[1056996, 1062714]]",3.4000000000000004,15.25,1195.5,2,2,0.0022271714922048997,0_15_
1004800,1,"[[706823, 326459]]",1.52,9.5,777.0,2,2,0.0022271714922048997,0_15_
1005000,4,"[[321098, 323464], [316351, 338575], [309087, 1078515], [301610, 1080026]]",0.8975,5.4375,296.625,18,8,0.008908685968819599,0_15_
1005200,1,"[[1827312, 302389, 1822763]]",1.46,7.666666666666667,453.0,3,3,0.0022271714922048997,0_15_
1005400,5,"[[306943, 1075685], [1824390, 1797865], [316005, 314233], [317524, 1079442, 1821769], [314238, 1074916]]",0.9923333333333334,5.9,335.23333333333335,17,11,0.011135857461024499,0_15_
1005600,11,"[[1071553, 1071521], [319436, 1077912], [317162, 317086], [1069113, 1807967, 1078015], [314688, 1087866], [319111, 314709], [329358, 317543], [1070288, 337224], [1822854, 1071071, 326283], [313770, 321089], [327523, 1803425, 1817481, 307960, 1076904, 1075832]]",1.170909090909091,6.613636363636363,404.51515151515156,48,28,0.024498886414253896,0_15_
